date,gold_price,gold_diff,gold_diff_percent,nasdaq_start,nasdaq_end
20131203,4213.0,-69,-0.01611396543671184,4038.99,4037.2
20131204,4204.0,-9,-0.002136244956088329,4020.33,4038.0
20131205,4242.0,38,0.009039010466222575,4037.99,4033.16
20131206,4188.0,-54,-0.012729844413012725,4069.86,4062.52
20131209,4238.0,50,0.011938872970391534,4073.75,4068.75
20131210,4279.0,41,0.009674374705049615,4061.17,4060.49
20131211,4335.0,56,0.013087169899509199,4061.67,4003.81
20131212,4302.0,-33,-0.00761245674740485,4004.75,3998.4
20131213,4253.0,-49,-0.011390051139005153,4015.53,4000.97
20131216,4271.0,18,0.004232306607100833,4019.37,4029.52
20131217,4284.0,13,0.0030437836572232424,4028.88,4023.68
20131218,4249.0,-35,-0.008169934640522847,4024.67,4070.06
20131219,4276.0,27,0.006354436337961955,4059.34,4058.14
20131220,4171.0,-105,-0.024555659494855053,4064.89,4104.74
20131224,4187.0,16,0.0038360105490289342,4150.64,4155.42
20131226,4215.0,12,0.002855103497501732,4164.21,4167.18
20131227,4247.0,32,0.0075919335705811886,4173.36,4156.59
20140106,4313.0,66,0.015540381445726448,4137.03,4113.68
20140107,4313.0,0,0,4128.57,4153.18
20140108,4300.0,-13,-0.0030141432877347496,4154.28,4165.61
20140109,4291.0,-9,-0.0020930232558139528,4179.04,4156.19
20140110,4309.0,18,0.004194826380796934,4168.94,4174.66
20140114,4330.0,21,0.00487352053840806,4129.6,4183.02
20140115,4334.0,4,0.0009237875288683473,4196.53,4214.88
20140116,4346.0,12,0.0027688047992615594,4209.59,4218.69
20140117,4335.0,-11,-0.0025310630464795425,4207.82,4197.58
20140121,4373.0,-8,-0.0018260671079661783,4222.98,4225.76
20140122,4334.0,-39,-0.008918362680082281,4234.58,4243.0
20140123,4322.0,-12,-0.0027688047992616704,4224.36,4218.88
20140124,4360.0,38,0.008792225821379063,4194.97,4128.17
20140127,4367.0,7,0.0016055045871559148,4132.22,4083.61
20140128,4325.0,-42,-0.009617586443782966,4067.86,4097.96
20140129,4335.0,10,0.0023121387283238093,4060.61,4051.43
20140130,4339.0,4,0.0009227220299885541,4098.81,4123.12
20140131,4282.0,-57,-0.013136667434892835,4068.63,4103.88
20140203,4266.0,-16,-0.0037365716954693706,4105.06,3996.96
20140204,4271.0,5,0.001172058134083498,4019.44,4031.52
20140205,4271.0,0,0,4015.5,4011.55
20140206,4284.0,13,0.0030437836572232424,4022.66,4057.12
20140207,4301.0,17,0.003968253968253954,4081.82,4125.86
20140210,4350.0,49,0.011392699372239079,4125.12,4148.17
20140212,4410.0,60,0.01379310344827589,4196.85,4201.29
20140213,4426.0,16,0.0036281179138322184,4171.58,4240.67
20140214,4447.0,21,0.004744690465431578,4237.0,4244.02
20140218,4531.0,48,0.01070711577068928,4253.71,4272.78
20140219,4510.0,-21,-0.004634738468329291,4260.74,4237.95
20140220,4489.0,-21,-0.004656319290465616,4241.46,4267.55
20140221,4517.0,28,0.006237469369570148,4282.17,4263.41
20140224,4539.0,22,0.004870489262785105,4273.32,4292.97
20140225,4569.0,30,0.006609385327164485,4298.48,4287.59
20140226,4570.0,1,0.00021886627270739645,4300.45,4292.06
20140227,4548.0,-22,-0.004814004376367587,4291.47,4318.93
20140228,4534.0,-14,-0.0030782761653473933,4323.52,4308.12
20140303,4551.0,17,0.003749448610498529,4261.42,4277.3
20140304,4583.0,32,0.007031421665568027,4327.85,4351.97
20140305,4571.0,-12,-0.0026183722452541858,4352.76,4357.97
20140306,4582.0,11,0.0024064756070880655,4368.81,4352.12
20140307,4648.0,66,0.01440419030990836,4370.98,4336.22
20140310,4612.0,-36,-0.0077452667814114085,4332.62,4334.45
20140311,4630.0,18,0.0039028620988725837,4342.93,4307.19
20140312,4641.0,11,0.002375809935205142,4288.6,4323.33
20140313,4699.0,58,0.01249730661495363,4338.26,4260.42
20140314,4686.0,-13,-0.002766546073632692,4250.45,4245.4
20140317,4708.0,22,0.0046948356807512415,4274.22,4279.95
20140318,4662.0,-46,-0.00977060322854717,4286.22,4333.31
20140319,4614.0,-48,-0.01029601029601035,4331.46,4307.6
20140320,4563.0,-51,-0.011053315994798418,4297.99,4319.29
20140324,4572.0,9,0.0019723865877712132,4289.49,4226.39
20140325,4496.0,-76,-0.016622922134733153,4252.65,4234.27
20140326,4507.0,11,0.00244661921708178,4254.98,4173.58
20140327,4463.0,-44,-0.009762591524295594,4169.35,4151.23
20140328,4434.0,-29,-0.006497871386959453,4163.18,4155.76
20140331,4484.0,50,0.011276499774470095,4185.62,4198.99
20140401,4559.0,75,0.016726137377341743,4219.87,4268.04
20140402,4571.0,12,0.0026321561745996647,4281.61,4276.46
20140403,4613.0,42,0.009188361408882129,4282.18,4237.74
20140404,4588.0,-25,-0.005419466724474353,4263.94,4127.73
20140407,4626.0,38,0.008282476024411567,4110.92,4079.75
20140408,4586.0,-40,-0.008646779074794608,4085.18,4112.99
20140409,4594.0,8,0.0017444395987789019,4129.63,4183.9
20140410,4605.0,11,0.002394427514148978,4181.21,4054.11
20140411,4596.0,-9,-0.001954397394136831,4015.07,3999.73
20140414,4627.0,31,0.006744995648389818,4038.06,4022.69
20140415,4641.0,14,0.00302571860816947,4032.63,4034.16
20140416,4575.0,-66,-0.014221073044602406,4066.82,4086.22
20140417,4578.0,3,0.0006557377049181135,4080.3,4095.52
20140421,4592.0,32,0.007017543859649145,4105.36,4121.55
20140422,4554.0,-38,-0.008275261324041772,4132.06,4161.46
20140423,4536.0,-18,-0.0039525691699604515,4160.9,4126.97
20140424,4529.0,-7,-0.0015432098765432167,4174.61,4148.34
20140425,4551.0,22,0.004857584455729702,4125.16,4075.56
20140428,4584.0,33,0.007251153592616966,4091.81,4074.4
20140430,4570.0,-14,-0.003054101221640515,4085.19,4114.56
20140501,4546.0,-24,-0.005251641137855589,4121.25,4127.45
20140502,4517.0,-29,-0.006379234491860952,4138.63,4123.9
20140507,4579.0,62,0.013725924286030589,4085.49,4067.67
20140508,4526.0,-53,-0.011574579602533275,4053.28,4051.5
20140509,4506.0,-20,-0.004418912947414921,4043.44,4071.87
20140512,4504.0,-2,-0.00044385264092317023,4092.84,4143.86
20140513,4558.0,54,0.01198934280639441,4144.9,4130.16
20140514,4556.0,-2,-0.0004387889425186975,4122.08,4100.63
20140515,4573.0,17,0.003731343283582156,4096.53,4069.29
20140516,4536.0,-37,-0.008090968729499215,4070.35,4090.59
20140519,4520.0,-16,-0.003527336860670194,4080.33,4125.81
20140520,4519.0,-1,-0.00022123893805314765,4121.11,4096.89
20140521,4516.0,-3,-0.0006638636866563852,4105.96,4131.54
20140522,4508.0,-8,-0.001771479185119551,4136.09,4154.34
20140523,4543.0,35,0.007763975155279601,4159.78,4185.81
20140527,4538.0,0,0,4206.44,4237.07
20140528,4439.0,-99,-0.021815777875716202,4234.96,4225.07
20140529,4417.0,-22,-0.004956071187204314,4238.04,4247.95
20140530,4416.0,-1,-0.00022639800769752583,4251.49,4242.62
20140602,4389.0,-27,-0.006114130434782594,4247.96,4237.2
20140603,4396.0,7,0.0015948963317384823,4222.04,4234.08
20140604,4405.0,9,0.0020473157415832333,4222.21,4251.64
20140605,4406.0,1,0.00022701475595909848,4259.12,4296.23
20140606,4426.0,20,0.00453926463912846,4312.76,4321.4
20140609,4427.0,1,0.0002259376412110381,4324.35,4336.24
20140610,4422.0,-5,-0.001129433024621651,4329.2,4338.0
20140611,4441.0,19,0.004296698326549109,4322.92,4331.93
20140612,4434.0,-7,-0.001576221571718106,4323.11,4297.63
20140613,4461.0,27,0.006089309878213767,4315.31,4310.65
20140616,4491.0,30,0.00672494956287828,4303.93,4321.1
20140617,4467.0,-24,-0.005344021376085473,4316.01,4337.23
20140618,4474.0,7,0.001567047235280894,4341.18,4362.84
20140619,4485.0,11,0.0024586499776486637,4370.14,4359.33
20140620,4605.0,120,0.026755852842809347,4365.37,4368.04
20140623,4608.0,3,0.0006514657980456473,4368.95,4368.68
20140624,4601.0,-7,-0.0015190972222222099,4367.9,4350.35
20140625,4616.0,15,0.0032601608346012334,4341.82,4379.76
20140626,4611.0,-5,-0.001083188908145627,4379.44,4379.05
20140627,4595.0,-16,-0.003469963131641718,4371.8,4397.93
20140630,4576.0,-19,-0.004134929270946719,4398.37,4408.18
20140701,4614.0,38,0.008304195804195835,4424.71,4458.65
20140702,4622.0,8,0.001733853489380044,4457.86,4457.73
20140703,4633.0,11,0.002379922111640065,4472.89,4485.93
20140707,4625.0,-1,-0.0002161694768698652,4477.74,4451.53
20140708,4607.0,-18,-0.0038918918918918743,4442.87,4391.46
20140709,4601.0,-6,-0.0013023659648361274,4403.03,4419.03
20140710,4635.0,34,0.007389697891762692,4352.03,4396.2
20140711,4654.0,19,0.004099244875943819,4401.05,4415.49
20140714,4659.0,5,0.0010743446497636366,4441.39,4440.42
20140715,4563.0,-96,-0.020605280103026424,4444.91,4416.39
20140716,4538.0,-25,-0.00547885163269779,4446.17,4425.97
20140717,4549.0,11,0.0024239753195240965,4411.52,4363.45
20140718,4597.0,48,0.010551769619696616,4379.94,4432.15
20140722,4581.0,-16,-0.0034805307809441244,4444.94,4456.02
20140723,4568.0,-13,-0.0028378083387906594,4468.16,4473.7
20140724,4559.0,-9,-0.0019702276707530553,4481.61,4472.11
20140725,4526.0,-33,-0.007238429480149189,4448.06,4449.56
20140728,4570.0,44,0.009721608484312805,4451.12,4444.91
20140729,4569.0,-1,-0.0002188183807440014,4456.07,4442.7
20140730,4566.0,-3,-0.0006565988181220783,4468.44,4462.9
20140731,4582.0,16,0.003504161191414834,4421.29,4369.77
20140801,4536.0,-46,-0.010039284155390682,4363.39,4352.64
20140804,4561.0,25,0.005511463844797282,4365.62,4383.89
20140805,4549.0,-12,-0.002631001973251501,4364.59,4352.84
20140806,4554.0,5,0.0010991426687183559,4326.28,4355.05
20140807,4596.0,42,0.00922266139657446,4373.24,4334.97
20140808,4605.0,9,0.001958224543080922,4340.88,4370.9
20140811,4600.0,-5,-0.0010857763300760048,4387.38,4401.33
20140812,4605.0,5,0.0010869565217390686,4394.69,4389.25
20140818,4586.0,-19,-0.0041259500542888405,4490.53,4508.31
20140819,4585.0,-1,-0.0002180549498473905,4514.26,4527.51
20140820,4590.0,5,0.0010905125408942062,4517.75,4526.48
20140821,4607.0,17,0.0037037037037037646,4526.72,4532.1
20140822,4578.0,-29,-0.006294768830041209,4534.87,4538.55
20140825,4588.0,10,0.002184359982525086,4563.72,4557.35
20140826,4578.0,-10,-0.0021795989537924942,4563.81,4570.64
20140827,4596.0,18,0.003931847968545288,4574.35,4569.62
20140828,4595.0,-1,-0.00021758050478681845,4552.55,4557.69
20140829,4605.0,10,0.0021762785636560977,4571.76,4580.27
20140902,4621.0,8,0.001734229351831873,4592.42,4598.19
20140903,4585.0,-36,-0.007790521532135886,4610.14,4572.56
20140904,4585.0,0,0,4581.52,4562.29
20140905,4571.0,-14,-0.003053435114503844,4560.63,4582.9
20140908,4587.0,16,0.0035003281557646204,4579.06,4592.28
20140909,4584.0,-3,-0.0006540222367560355,4588.83,4552.28
20140910,4581.0,-3,-0.0006544502617801262,4554.15,4586.52
20140911,4590.0,9,0.0019646365422396617,4567.64,4591.81
20140912,4571.0,-19,-0.004139433551198279,4588.77,4567.6
20140916,4549.0,-22,-0.004812951214176353,4502.11,4552.76
20140917,4558.0,9,0.0019784568036931294,4553.96,4562.19
20140918,4562.0,4,0.000877577885037395,4575.74,4593.43
20140919,4584.0,22,0.0048224462954844505,4606.13,4579.79
20140922,4567.0,-17,-0.0037085514834206412,4568.45,4527.69
20140924,4572.0,5,0.0010948105977666156,4514.92,4555.22
20140925,4568.0,-4,-0.0008748906386701893,4540.82,4466.75
20140926,4571.0,3,0.0006567425569177221,4476.48,4512.19
20140929,4584.0,13,0.002844016626558643,4465.84,4505.85
20140930,4574.0,-10,-0.0021815008726003837,4512.64,4493.39
20141001,4557.0,-17,-0.003716659379099263,4486.65,4422.09
20141002,4559.0,2,0.00043888523151203174,4421.25,4430.19
20141003,4538.0,-21,-0.004606273305549413,4456.81,4475.62
20141006,4478.0,-60,-0.013221683561040143,4492.4,4454.8
20141007,4524.0,46,0.010272443054935243,4433.91,4385.2
20141008,4507.0,-17,-0.0037577365163572463,4385.7,4468.59
20141009,4541.0,34,0.007543820723319383,4458.29,4378.34
20141010,4540.0,-1,-0.00022021581149522795,4354.63,4276.24
20141014,4551.0,11,0.0024229074889867697,4246.23,4227.17
20141015,4540.0,-11,-0.0024170511975389886,4154.1,4215.32
20141016,4517.0,-23,-0.0050660792951542355,4133.25,4217.39
20141017,4530.0,13,0.0028780163825548044,4275.09,4258.44
20141020,4549.0,19,0.004194260485651302,4254.16,4316.07
20141021,4576.0,27,0.005935370411079388,4359.17,4419.48
20141022,4592.0,16,0.0034965034965035446,4429.16,4382.85
20141023,4579.0,-13,-0.0028310104529616353,4427.44,4452.79
20141024,4579.0,0,0,4459.46,4483.72
20141027,4571.0,-8,-0.001747106355099337,4469.02,4485.93
20141028,4548.0,-23,-0.005031721723911642,4505.73,4564.29
20141029,4572.0,24,0.005277044854881341,4551.37,4549.23
20141030,4552.0,-20,-0.004374453193350836,4532.1,4566.14
20141031,4517.0,-35,-0.00768892794376097,4639.45,4630.74
20141104,4549.0,32,0.007084348018596476,4623.77,4623.64
20141105,4569.0,20,0.0043965706748736455,4649.47,4620.72
20141106,4512.0,-57,-0.012475377544320376,4616.78,4638.47
20141107,4526.0,14,0.00310283687943258,4636.89,4632.53
20141110,4602.0,76,0.016791869200176723,4635.1,4651.62
20141111,4570.0,-32,-0.006953498478922238,4649.19,4660.56
20141112,4625.0,55,0.012035010940919078,4644.63,4675.14
20141113,4608.0,-17,-0.003675675675675727,4681.56,4680.14
20141114,4626.0,18,0.00390625,4679.85,4688.54
20141117,4737.0,111,0.023994811932555038,4678.44,4671.0
20141118,4748.0,11,0.0023221448173949,4674.84,4702.44
20141119,4803.0,55,0.011583824768323536,4694.78,4675.71
20141120,4802.0,-1,-0.0002082032063294159,4655.2,4701.87
20141121,4836.0,34,0.007080383173677651,4751.01,4712.97
20141125,4862.0,26,0.005376344086021501,4762.39,4758.25
20141126,4858.0,-4,-0.0008227067050596837,4760.23,4787.32
20141128,4821.0,-21,-0.004337050805452325,4797.1,4791.63
20141201,4706.0,-115,-0.02385397220493668,4777.73,4727.35
20141202,4892.0,186,0.03952401189970245,4732.97,4755.81
20141203,4895.0,3,0.0006132461161079128,4761.31,4774.47
20141204,4968.0,73,0.014913176710929621,4772.0,4769.44
20141205,4951.0,-17,-0.003421900161030611,4776.57,4780.76
20141208,4967.0,16,0.0032316703696222415,4769.76,4740.69
20141209,4985.0,18,0.003623917857861869,4685.2,4766.47
20141210,5039.0,54,0.010832497492477389,4754.42,4684.02
20141211,4968.0,-71,-0.01409009724151622,4704.65,4708.16
20141212,5007.0,39,0.007850241545893644,4665.35,4653.6
20141215,4962.0,-45,-0.0089874176153385,4679.67,4605.16
20141216,4845.0,-117,-0.023579201934703753,4572.79,4547.83
20141217,4826.0,-19,-0.0039215686274509665,4556.9,4644.31
20141218,4870.0,44,0.009117281392457599,4712.39,4748.4
20141219,4904.0,34,0.006981519507186951,4752.6,4765.38
20141222,4913.0,9,0.0018352365415987837,4759.04,4781.42
20141224,4890.0,-23,-0.004681457358029717,4770.12,4773.47
20141226,4880.0,11,0.002259190798931998,4788.06,4806.86
20150105,4907.0,27,0.005532786885245944,4700.34,4652.57
20150106,4947.0,40,0.00815162013450177,4666.85,4592.74
20150107,4968.0,21,0.004244996967859294,4626.84,4650.47
20150108,4979.0,11,0.002214170692431461,4689.54,4736.19
20150109,4987.0,8,0.0016067483430408647,4744.47,4704.07
20150113,5013.0,26,0.005213555243633428,4708.74,4661.5
20150114,4995.0,-18,-0.0035906642728904536,4610.76,4639.32
20150115,4976.0,-19,-0.0038038038038038513,4657.46,4570.82
20150116,5039.0,63,0.012660771704180007,4566.38,4634.38
20150120,5161.0,-3,-0.0005809450038729569,4655.84,4654.85
20150121,5259.0,98,0.018988568106955928,4641.95,4667.42
20150122,5232.0,-27,-0.00513405590416427,4690.93,4750.4
20150123,5298.0,66,0.012614678899082632,4748.19,4757.88
20150126,5237.0,-61,-0.011513778784446926,4752.36,4771.76
20150127,5202.0,-35,-0.006683215581439805,4698.23,4681.5
20150128,5236.0,34,0.006535947712418277,4740.69,4637.99
20150129,5194.0,-42,-0.008021390374331583,4635.73,4683.41
20150130,5126.0,-68,-0.01309202926453601,4671.2,4635.24
20150202,5168.0,42,0.008193523214982346,4650.6,4676.69
20150203,5147.0,-21,-0.004063467492260053,4693.25,4727.74
20150204,5105.0,-42,-0.008160093258208656,4699.81,4716.7
20150205,5136.0,31,0.006072477962781653,4729.65,4765.1
20150206,5114.0,-22,-0.0042834890965731676,4768.85,4744.4
20150209,5058.0,-56,-0.010950332420805675,4723.73,4726.01
20150210,5061.0,3,0.0005931198102016033,4754.62,4787.65
20150212,5055.0,-6,-0.0011855364552459946,4828.08,4857.61
20150213,5017.0,-38,-0.0075173095944609525,4869.73,4893.84
20150217,5020.0,-9,-0.001789620202823583,4889.98,4899.27
20150218,4966.0,-54,-0.010756972111553798,4890.84,4906.36
20150219,4965.0,-1,-0.000201369311316979,4901.51,4924.7
20150220,4961.0,-4,-0.0008056394763343855,4919.78,4955.97
20150223,4943.0,-18,-0.0036283007458173255,4953.1,4960.97
20150224,4934.0,-9,-0.0018207566255310503,4956.21,4968.12
20150225,4938.0,4,0.0008107012565869987,4960.36,4967.14
20150226,4937.0,-1,-0.00020251113811264876,4969.27,4987.89
20150227,4976.0,39,0.007899534130038521,4985.03,4963.53
20150302,5018.0,42,0.008440514469453486,4973.43,5008.1
20150303,4997.0,-21,-0.004184934236747706,4990.7,4979.9
20150304,4965.0,-32,-0.006403842305383267,4961.24,4967.14
20150305,4961.0,-4,-0.0008056394763343855,4979.95,4982.81
20150306,4966.0,5,0.0010078613182826768,4967.24,4927.37
20150309,4869.0,-97,-0.01953282319774463,4936.08,4942.44
20150310,4894.0,25,0.005134524543027208,4899.51,4859.8
20150311,4865.0,-29,-0.0059256232120964425,4866.94,4849.94
20150312,4843.0,-22,-0.004522096608427506,4853.98,4893.29
20150313,4839.0,-4,-0.0008259343382200912,4885.54,4871.76
20150316,4839.0,0,0,4897.27,4929.51
20150317,4843.0,4,0.0008266170696424879,4912.65,4937.44
20150318,4816.0,-27,-0.0055750567829857545,4926.83,4982.83
20150319,4852.0,36,0.007475083056478482,4982.02,4992.38
20150320,4869.0,17,0.00350370981038739,5033.47,5026.42
20150323,4902.0,33,0.0067775723967959944,5020.6,5010.97
20150324,4907.0,5,0.001019991840065293,5010.1,4994.73
20150325,4911.0,4,0.0008151620134502213,5002.83,4876.52
20150326,4912.0,1,0.000203624516391665,4835.72,4863.36
20150327,4937.0,25,0.005089576547231189,4863.74,4891.22
20150330,4913.0,-24,-0.004861251772331321,4921.78,4947.44
20150331,4904.0,-9,-0.0018318746183594303,4925.91,4900.88
20150401,4895.0,-9,-0.0018352365415986727,4894.36,4880.23
20150402,4958.0,63,0.012870275791624142,4885.41,4886.94
20150406,4990.0,34,0.006860371267150889,4855.94,4917.32
20150407,4997.0,7,0.001402805611222524,4917.5,4910.23
20150408,5006.0,9,0.0018010806483890196,4914.15,4950.82
20150409,4974.0,-32,-0.006392329204954028,4950.84,4974.56
20150410,4963.0,-11,-0.0022114997989545193,4977.03,4995.98
20150413,5003.0,40,0.008059641345960156,5001.56,4988.25
20150414,4953.0,-50,-0.009994003597841306,4988.82,4977.29
20150415,4919.0,-34,-0.00686452654956593,4992.62,5011.02
20150416,4950.0,31,0.006302093921528806,4999.36,5007.79
20150417,4923.0,-27,-0.00545454545454549,4966.11,4931.81
20150420,4941.0,18,0.003656307129798808,4958.07,4994.6
20150421,4917.0,-24,-0.004857316332726125,5023.96,5014.1
20150422,4959.0,42,0.008541793776693174,5026.57,5035.17
20150423,4919.0,-40,-0.008066142367412765,5020.22,5056.06
20150424,4921.0,2,0.0004065867046147975,5096.34,5092.09
20150427,4835.0,-86,-0.017476122739280675,5104.36,5060.25
20150428,4919.0,84,0.017373319544984556,5063.26,5055.42
20150430,4932.0,13,0.0026428135799958508,4996.99,4941.42
20150501,4875.0,-57,-0.011557177615571734,4966.32,5005.39
20150507,4899.0,24,0.00492307692307703,4917.75,4945.54
20150508,4879.0,-20,-0.004082465809348901,4991.63,5003.55
20150511,4909.0,30,0.006148800983808211,5003.26,4993.57
20150512,4899.0,-10,-0.0020370747606437423,4966.44,4976.19
20150513,4922.0,23,0.0046948356807512415,4991.42,4981.69
20150514,4977.0,55,0.011174319382364795,5016.68,5050.8
20150515,5006.0,29,0.005826803295157834,5059.15,5048.29
20150518,5015.0,9,0.0017978425888933725,5040.92,5078.44
20150519,5039.0,24,0.004785643070787549,5080.44,5070.03
20150520,5011.0,-28,-0.005556658067076836,5072.44,5071.74
20150521,5033.0,22,0.004390341249251639,5065.94,5090.79
20150522,5019.0,-14,-0.0027816411682892728,5085.39,5089.36
20150526,5047.0,10,0.001985308715505285,5076.91,5032.75
20150527,5032.0,-15,-0.0029720626114523307,5047.86,5106.59
20150528,5053.0,21,0.0041732909379967875,5096.34,5097.98
20150529,5060.0,7,0.0013853156540668543,5093.1,5070.02
20150601,5087.0,27,0.0053359683794467205,5094.94,5082.93
20150602,5101.0,14,0.0027521132298014006,5063.47,5076.52
20150603,5101.0,0,0,5098.48,5099.23
20150604,5074.0,-27,-0.0052930797882767555,5078.22,5059.12
20150605,5044.0,-30,-0.005912495072920798,5057.04,5068.46
20150608,5061.0,17,0.0033703409992069666,5066.65,5021.63
20150609,5039.0,-22,-0.004346967002568647,5013.13,5013.86
20150610,5046.0,7,0.0013891645167691813,5029.41,5076.69
20150611,5025.0,-21,-0.004161712247324645,5088.26,5082.51
20150612,5030.0,5,0.0009950248756218638,5060.24,5051.1
20150615,5026.0,-4,-0.0007952286282306709,5011.79,5029.97
20150616,5039.0,13,0.0025865499403103787,5023.58,5055.55
20150617,5024.0,-15,-0.002976781107362547,5067.68,5064.88
20150618,5045.0,21,0.004179936305732435,5082.06,5132.95
20150619,5084.0,39,0.007730426164519244,5139.77,5117.0
20150622,5070.0,-14,-0.0027537372147915518,5147.87,5153.97
20150623,5043.0,-27,-0.005325443786982298,5161.68,5160.1
20150624,5028.0,-15,-0.002974419988102328,5151.38,5122.41
20150625,5019.0,-9,-0.0017899761336515052,5139.48,5112.19
20150626,4997.0,-22,-0.004383343295477182,5113.26,5080.51
20150629,5018.0,21,0.004202521512907786,5021.21,4958.47
20150630,4973.0,-45,-0.008967716221602196,5000.15,4986.87
20150701,4956.0,-17,-0.0034184596822843805,5029.05,5013.12
20150702,4962.0,6,0.001210653753026536,5024.3,5009.21
20150706,4956.0,8,0.0016168148746968924,4963.8,4991.94
20150707,4948.0,-8,-0.0016142050040355294,4993.76,4997.46
20150708,4879.0,-69,-0.013945028294260253,4953.98,4909.76
20150709,4825.0,-54,-0.011067841770854736,4976.15,4922.4
20150710,4868.0,43,0.008911917098445521,4981.24,4997.7
20150713,4906.0,38,0.007806080525883274,5037.27,5071.51
20150714,4923.0,17,0.003465144720750102,5077.12,5104.89
20150715,4906.0,-17,-0.0034531789559212323,5111.11,5098.94
20150716,4893.0,-13,-0.00264981655116181,5138.18,5163.18
20150717,4887.0,-6,-0.0012262415695891704,5196.11,5210.14
20150721,4721.0,-166,-0.0339676693267853,5219.2,5208.12
20150722,4697.0,-24,-0.005083668714255474,5146.03,5171.77
20150723,4686.0,-11,-0.0023419203747072626,5180.33,5146.41
20150724,4656.0,-30,-0.006402048655569814,5166.91,5088.63
20150727,4679.0,23,0.004939862542955309,5055.92,5039.78
20150728,4649.0,-30,-0.006411626415900873,5063.44,5089.21
20150729,4668.0,19,0.004086900408690086,5097.86,5111.73
20150730,4691.0,23,0.00492716366752366,5100.3,5128.78
20150731,4653.0,-38,-0.008100618205073573,5148.18,5128.28
20150803,4674.0,21,0.004513217279174642,5134.34,5115.38
20150804,4632.0,-42,-0.00898587933247752,5110.96,5105.55
20150805,4655.0,23,0.004965457685665031,5132.77,5139.94
20150806,4659.0,4,0.0008592910848550517,5146.62,5056.44
20150807,4677.0,18,0.003863490019317517,5043.97,5043.54
20150810,4664.0,-13,-0.0027795595467179357,5081.72,5101.8
20150811,4736.0,72,0.015437392795883298,5069.16,5036.79
20150817,4783.0,47,0.009923986486486402,5032.34,5091.7
20150818,4794.0,11,0.0022998118335773032,5082.18,5059.35
20150819,4784.0,-10,-0.0020859407592824786,5039.03,5019.05
20150820,4838.0,54,0.011287625418060276,4973.49,4877.49
20150821,4900.0,62,0.012815212897891781,4801.04,4706.04
20150824,4854.0,-46,-0.009387755102040818,4351.61,4526.25
20150825,4727.0,-127,-0.026163988463123178,4687.27,4506.49
20150826,4684.0,-43,-0.009096678654537782,4633.51,4697.54
20150827,4653.0,-31,-0.006618274978650751,4761.05,4812.71
20150828,4694.0,41,0.008811519449817284,4792.11,4828.32
20150831,4724.0,30,0.0063911376224967675,4798.68,4776.51
20150901,4734.0,10,0.0021168501270110163,4673.61,4636.1
20150902,4705.0,-29,-0.006125897760878796,4704.42,4749.98
20150903,4702.0,-3,-0.0006376195536662577,4763.1,4733.5
20150904,4653.0,-49,-0.010421097405359458,4670.35,4683.92
20150908,4612.0,23,0.0050119851819567796,4769.72,4811.93
20150909,4650.0,38,0.00823937554206422,4856.27,4756.53
20150910,4588.0,-62,-0.013333333333333308,4749.96,4796.25
20150911,4628.0,40,0.008718395815169977,4770.73,4822.34
20150914,4598.0,-30,-0.006482281763180664,4831.98,4805.76
20150915,4596.0,-2,-0.00043497172683770735,4819.32,4860.52
20150916,4578.0,-18,-0.003916449086161844,4860.44,4889.24
20150917,4651.0,73,0.01594582787243337,4884.11,4893.95
20150918,4665.0,14,0.003010105353687287,4828.71,4827.23
20150924,4688.0,23,0.0049303322615219525,4717.89,4734.48
20150925,4755.0,67,0.014291808873720058,4782.41,4686.5
20150928,4750.0,-5,-0.001051524710830698,4665.06,4543.97
20150929,4664.0,-86,-0.018105263157894735,4551.04,4517.32
20150930,4649.0,-15,-0.0032161234991423537,4574.38,4620.16
20151001,4606.0,-43,-0.009249300924930037,4624.46,4627.08
20151002,4599.0,-7,-0.001519756838905817,4566.13,4707.77
20151005,4695.0,96,0.020874103065883887,4742.13,4781.26
20151006,4706.0,11,0.0023429179978700088,4767.63,4748.36
20151007,4745.0,39,0.008287292817679592,4775.05,4791.15
20151008,4721.0,-24,-0.005057955742887255,4775.06,4810.79
20151009,4705.0,-16,-0.003389112476170353,4817.28,4830.47
20151013,4796.0,91,0.019341126461211555,4809.24,4796.61
20151014,4801.0,5,0.0010425354462051395,4801.35,4782.85
20151015,4845.0,44,0.009164757342220442,4799.43,4870.1
20151016,4840.0,-5,-0.0010319917440660964,4872.36,4886.69
20151019,4825.0,-15,-0.0030991735537190257,4873.54,4905.47
20151020,4811.0,-14,-0.002901554404145079,4900.02,4880.97
20151021,4846.0,35,0.0072749948035750744,4903.98,4840.12
20151022,4813.0,-33,-0.006809739991745722,4875.96,4920.05
20151023,4837.0,24,0.004986494909619887,5024.38,5031.86
20151026,4841.0,4,0.0008269588587968002,5030.8,5034.7
20151027,4831.0,-10,-0.0020656889072505624,5018.99,5030.15
20151028,4831.0,0,0,5040.38,5095.69
20151029,4805.0,-26,-0.005381908507555377,5071.04,5074.27
20151030,4765.0,-40,-0.008324661810613976,5079.76,5053.75
20151102,4724.0,-41,-0.008604407135362035,5065.64,5127.15
20151104,4676.0,-48,-0.010160880609652811,5155.62,5142.48
20151105,4647.0,-29,-0.006201881950384958,5144.15,5127.74
20151106,4641.0,-6,-0.0012911555842478606,5124.04,5147.12
